# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 173 350 397 38992 2145
p 2 0 287 633 1269 492
p 2 171 342 407 43760 2225
p 2 0 291 629 1288 499
p 2 143 354 423 41238 2132
p 2 0 316 604 1429 531
p 2 124 385 411 40418 2069
p 2 0 343 577 1476 559
p 2 81 438 401 40201 1867
p 2 0 367 553 1633 588
p 2 75 451 394 44162 1936
p 2 0 383 537 1762 617
p 2 31 498 391 37656 1608
p 2 0 416 504 1839 642
p 2 24 474 422 35618 1535
p 2 0 391 529 1702 619
p 2 66 425 429 37258 1735
p 2 0 383 537 1653 603
p 2 62 437 421 36750 1701
p 2 0 367 553 1640 595
p 2 174 326 420 38998 2121
p 2 0 302 618 1254 515
p 2 174 347 399 43742 2233
p 2 0 307 613 1348 508
p 2 142 380 398 41456 2149
p 2 0 302 618 1310 515
p 2 120 374 426 40249 2035
p 2 0 330 590 1493 552
p 2 0 176 744 686 356
p 2 189 307 424 41868 2299
p 2 0 255 665 1209 465
p 2 0 155 765 588 335
p 2 156 307 457 39247 2079
p 2 0 300 620 1323 506
p 2 0 162 758 603 336
p 2 130 319 471 37052 1940
p 2 0 264 656 1246 470
p 2 0 160 760 606 336
p 2 122 337 461 37357 1903
p 2 0 298 622 1432 504
p 2 0 174 746 637 343
p 2 93 362 465 35108 1732
p 2 0 307 613 1324 516
p 2 0 160 760 554 335
p 2 84 342 494 35125 1632
p 2 0 294 626 1377 508
p 2 0 154 766 585 331
p 2 105 334 481 35973 1774
p 2 0 282 638 1290 493
p 2 0 166 754 612 343
p 2 100 325 495 35166 1730
p 2 0 279 641 1181 491
p 2 0 170 750 614 348
p 2 96 356 468 35126 1738
p 2 0 259 661 1131 459
p 2 0 175 745 633 350
p 2 108 343 469 37862 1812
p 2 0 279 641 1320 493
p 2 0 148 772 586 326
p 2 90 343 487 35090 1691
p 2 0 460 460 2068 689
p 2 0 216 704 781 398
p 2 87 371 462 35028 1676
p 2 0 303 617 1299 514
p 2 0 134 786 529 311
p 2 100 343 477 36247 1762
p 2 0 294 626 1308 512
p 2 0 148 772 520 321
p 2 103 325 492 35016 1743
p 2 0 283 637 1244 502
p 2 0 151 769 564 327
p 2 92 317 511 35167 1679
p 2 0 278 642 1228 484
p 2 104 331 485 37748 1781
p 2 0 258 662 1216 467
p 2 0 159 761 603 333
p 2 0 395 525 1530 589
p 2 134 591 195 40315 2257
p 2 0 382 538 1506 579
p 2 0 163 757 584 337
p 2 194 346 380 41418 2370
p 2 0 329 591 1389 542
p 2 0 169 751 585 344
p 2 198 359 363 46542 2568
p 2 0 322 598 1342 529
p 2 0 169 751 624 345
p 2 191 358 371 44350 2453
p 2 0 326 594 1416 543
p 2 0 187 733 625 361
p 2 208 324 388 43974 2498
p 2 0 279 641 1235 501
p 2 0 180 740 621 352
p 2 186 304 430 42322 2269
p 2 0 272 648 1196 480
p 2 0 169 751 611 341
p 2 93 368 459 35069 1745
p 2 0 306 614 1321 513
p 2 0 178 742 658 355
p 2 91 355 474 34517 1679
p 2 0 296 624 1321 510
p 2 0 140 780 537 314
p 2 104 336 480 36053 1771
p 2 0 288 632 1237 507
p 2 0 170 750 588 348
p 2 100 321 499 35263 1736
p 2 0 281 639 1293 496
p 2 0 166 754 554 339
p 2 94 320 506 35251 1697
p 2 0 248 672 1182 455
p 2 0 162 758 588 336
p 2 108 322 490 37772 1786
p 2 0 280 640 1287 490
p 2 0 135 785 569 313
p 2 93 328 499 34952 1713
p 2 0 271 649 1209 471
p 2 0 151 769 569 326
p 2 90 339 491 35021 1657
p 2 0 283 637 1292 490
p 2 0 151 769 545 323
p 2 102 322 496 36157 1755
p 2 0 284 636 1222 492
p 2 0 136 784 529 311
p 2 100 308 512 34983 1713
p 2 0 276 644 1274 492
p 2 0 134 786 569 314
p 2 145 302 473 37661 1946
p 2 0 274 646 1246 481
p 2 0 132 788 493 308
p 2 187 330 403 40849 2320
p 2 0 294 626 1308 514
p 2 0 189 731 687 368
p 2 207 335 378 46484 2587
p 2 0 289 631 1265 500
p 2 0 155 765 588 334
p 2 190 346 384 44490 2438
p 2 0 314 606 1338 526
p 2 0 158 762 576 332
p 2 208 303 409 43967 2490
p 2 0 273 647 1177 487
p 2 0 138 782 512 314
p 2 162 287 471 38060 2064
p 2 0 245 675 1071 451
p 2 0 150 770 536 323
p 2 142 320 458 37750 1947
p 2 0 288 632 1264 498
p 2 0 167 753 597 344
p 2 188 328 404 41550 2335
p 2 0 317 603 1420 533
p 2 0 185 735 653 362
p 2 200 341 379 46684 2555
p 2 0 319 601 1356 527
p 2 0 138 782 542 319
p 2 188 340 392 44472 2416
p 2 0 329 591 1449 545
p 2 0 159 761 566 334
p 2 206 302 412 43851 2481
p 2 0 289 631 1267 502
p 2 0 140 780 505 315
p 2 163 282 475 38225 2077
p 2 0 273 647 1132 482
p 2 0 160 760 570 330
p 2 143 302 475 37731 1939
p 2 0 284 636 1227 488
p 2 0 148 772 539 321
p 2 186 335 399 41557 2331
p 2 0 308 612 1345 519
p 2 0 190 730 672 367
p 2 198 340 382 46555 2530
p 2 0 286 634 1310 497
p 2 0 169 751 604 345
p 2 189 348 383 43897 2438
p 2 0 333 587 1428 543
p 2 0 162 758 627 346
p 2 207 305 408 43397 2480
p 2 0 272 648 1203 496
p 2 0 141 779 540 313
p 2 153 303 464 38418 2061
p 2 0 255 665 1097 475
p 2 0 140 780 504 312
p 2 147 311 462 37019 1960
p 2 0 282 638 1270 489
p 2 0 151 769 577 330
p 2 191 332 397 40716 2348
p 2 0 306 614 1314 515
p 2 0 174 746 644 353
p 2 202 339 379 46114 2574
p 2 0 302 618 1346 514
p 2 0 162 758 603 339
p 2 197 327 396 43796 2457
p 2 0 303 617 1347 520
p 2 0 165 755 570 341
p 2 209 311 400 43400 2491
p 2 0 262 658 1150 482
p 2 0 135 785 482 309
p 2 154 298 468 38382 2054
p 2 0 261 659 1142 483
p 2 0 143 777 543 319
p 2 147 304 469 37091 1943
p 2 0 280 640 1198 488
p 2 0 145 775 507 316
p 2 191 332 397 40528 2337
p 2 0 325 595 1434 544
p 2 0 188 732 647 365
p 2 209 333 378 45903 2524
p 2 0 396 524 1883 639
p 2 0 167 753 582 338
p 2 175 360 385 45036 2429
p 2 0 322 598 1460 551
p 2 0 156 764 556 332
p 2 172 349 399 43248 2320
p 2 0 309 611 1266 512
p 2 0 153 767 568 331
p 2 131 369 420 41875 2109
p 2 0 316 604 1310 539
p 2 0 146 774 555 318
p 2 0 67 853 321 244
i 2 920 0 0 27069 3792
p 2 455 461 4 19750 3052
p 2 0 449 471 805 566
p 2 226 691 3 28842 2732
p 2 0 476 444 1087 624
p 2 383 495 42 49577 3699
p 2 0 428 492 1453 634
p 2 186 504 230 39529 2565
p 2 0 404 516 1498 636
p 2 176 475 269 39503 2457
p 2 0 410 510 1598 655
p 2 136 478 306 36033 2216
p 2 0 432 488 1621 672
p 2 145 423 352 31796 2125
p 2 0 373 547 1335 588
p 2 0 233 687 714 411
p 2 391 323 206 51245 3393
p 2 0 332 588 1341 545
p 2 0 208 712 670 381
p 2 427 306 187 53942 3704
p 2 0 316 604 1275 522
p 2 123 503 294 47217 2374
p 2 0 390 530 1607 615
p 2 98 533 289 47464 2351
p 2 0 463 457 1881 725
p 2 0 265 655 834 451
p 2 326 363 231 51773 3259
p 2 0 357 563 1415 570
p 2 0 184 736 610 356
p 2 359 395 166 56411 3543
p 2 0 397 523 1568 628
p 2 0 209 711 673 379
p 2 342 385 193 53711 3354
p 2 0 345 575 1411 562
p 2 264 398 258 49582 2879
p 2 0 381 539 1513 605
p 2 203 476 241 49851 2796
p 2 0 448 472 1814 672
p 2 0 215 705 713 393
i 2 920 0 0 65088 5278
p 2 0 135 785 386 306
p 2 31 144 745 4052 530
p 2 114 520 286 45874 2342
p 2 0 451 469 1795 678
p 2 46 267 607 6525 891
p 2 75 518 327 37327 1970
p 2 0 409 511 1562 630
p 2 35 529 356 11081 1247
p 2 0 255 665 867 448
p 2 0 247 673 718 421
p 2 46 477 397 10702 1270
p 2 0 421 499 1267 611
p 2 0 249 671 691 427
p 2 71 382 467 14788 1356
p 2 0 360 560 1116 592
p 2 0 270 650 757 441
p 2 110 348 462 17982 1577
p 2 0 296 624 904 494
p 2 0 256 664 657 424
p 2 137 455 328 22389 1882
p 2 0 383 537 1216 584
p 2 0 904 16 8636 1252
p 2 65 845 10 23212 1875
p 2 0 918 2 6673 1258
p 2 1 917 2 15325 1420
p 2 364 554 2 58382 3769
p 2 0 918 2 13310 1445
p 2 2 917 1 14771 1445
p 2 44 874 2 24350 1831
p 2 187 733 0 50360 2948
p 2 3 915 2 8891 1340
p 2 80 840 0 49512 2572
p 2 0 920 0 17351 1511
p 2 2 916 2 14083 1388
p 2 1 919 0 8563 1286
p 2 2 917 1 14121 1405
p 2 3 917 0 10146 1381
p 2 0 919 1 11712 1358
p 2 0 920 0 12043 1327
p 2 0 919 1 12705 1351
p 2 1 919 0 14046 1371
p 2 4 911 5 6282 1223
p 2 0 918 2 10992 1336
p 2 0 899 21 8827 1247
p 2 0 640 280 2361 857
p 2 0 318 602 940 485
p 2 0 238 682 750 409
p 2 0 95 825 365 263
p 2 0 147 773 478 310
p 2 0 204 716 1378 412
p 2 0 188 732 580 350
p 2 0 156 764 614 324
p 2 0 330 590 1624 528
p 2 0 177 743 570 344
p 2 0 148 772 539 315
p 2 0 150 770 897 346
p 2 0 175 745 556 341
p 2 0 127 793 532 295
p 2 1 229 690 1357 436
p 2 0 167 753 627 346
p 2 0 115 805 383 283
p 2 3 117 800 1549 363
p 2 0 148 772 677 319
p 2 0 105 815 406 276
p 2 23 194 703 4182 584
p 2 0 139 781 579 317
p 2 0 134 786 438 304
p 2 25 181 714 5220 638
p 2 0 142 778 507 316
p 2 0 94 826 366 266
p 2 36 184 700 6775 733
p 2 0 504 416 1965 712
p 2 0 234 686 709 396
p 2 17 245 658 7750 726
p 2 0 157 763 603 346
p 2 0 94 826 396 270
p 2 19 216 685 8402 736
p 2 0 203 717 739 387
p 2 0 113 807 436 289
p 2 7 324 589 10715 861
p 2 0 305 615 987 501
p 2 0 195 725 617 370
p 2 3 381 536 11063 872
p 2 0 253 667 922 450
p 2 0 160 760 522 336
p 2 9 365 546 12120 877
p 2 0 279 641 987 468
p 2 0 213 707 717 390
p 2 15 224 681 6347 556
p 2 0 152 768 568 326
p 2 0 64 856 301 236
p 2 34 255 631 17000 893
p 2 0 226 694 957 414
p 2 0 140 780 486 306
p 2 60 330 530 17203 1100
p 2 0 282 638 994 466
p 2 0 159 761 481 328
p 2 18 282 620 11383 761
p 2 0 236 684 857 422
p 2 0 192 728 656 366
p 2 13 305 602 13021 851
p 2 0 215 705 783 403
p 2 0 115 805 425 288
p 2 3 267 650 8497 635
p 2 0 228 692 833 408
p 2 0 151 769 518 323
p 2 2 310 608 8482 630
p 2 0 230 690 843 412
p 2 0 126 794 449 297
p 2 3 261 656 7653 596
p 2 0 211 709 780 386
p 2 0 143 777 491 309
p 2 0 238 682 960 409
p 2 0 130 790 451 297
p 2 0 75 845 320 246
p 2 0 121 799 496 287
p 2 0 127 793 463 295
p 2 0 210 710 694 375
i 2 920 0 0 62444 4751
p 2 1 271 648 11612 584
p 2 0 198 722 921 383
p 2 1 227 692 10534 524
p 2 0 208 712 878 390
p 2 7 233 680 16357 686
p 2 0 174 746 916 366
p 2 0 214 706 14751 588
p 2 0 201 719 995 393
p 2 2 225 693 13379 580
p 2 0 170 750 872 361
p 2 0 212 708 13104 559
p 2 0 187 733 907 374
p 2 2 242 676 10299 553
p 2 0 174 746 852 361
p 2 0 224 696 9519 510
p 2 0 188 732 863 373
p 2 11 206 703 15539 667
p 2 0 159 761 807 346
p 2 0 217 703 13812 580
p 2 0 189 731 946 381
p 2 2 219 699 13737 562
p 2 0 178 742 901 369
p 2 0 222 698 13409 556
p 2 0 222 698 1228 428
p 2 1 218 701 11440 527
p 2 0 186 734 1238 376
p 2 1 217 702 10747 521
p 2 0 152 768 745 333
p 2 8 190 722 16086 646
p 2 0 168 752 870 361
p 2 0 203 717 14710 576
p 2 0 178 742 926 371
p 2 2 209 709 13344 561
p 2 0 166 754 843 351
p 2 0 203 717 13104 544
p 2 0 181 739 946 374
p 2 2 214 704 10310 526
p 2 0 162 758 1222 354
p 2 0 217 703 9418 504
p 2 0 168 752 816 352
p 2 11 203 706 15554 664
p 2 0 161 759 838 350
p 2 0 202 718 13780 561
p 2 0 173 747 846 358
p 2 3 207 710 13679 561
p 2 0 172 748 864 358
p 2 1 199 720 13381 540
p 2 0 194 726 1208 398
p 2 1 207 712 11519 520
p 2 0 169 751 878 361
p 2 1 199 720 10690 509
p 2 0 171 749 839 356
p 2 8 201 711 16144 658
p 2 0 158 762 789 346
p 2 0 198 722 14711 568
p 2 0 175 745 894 369
p 2 2 204 714 13383 551
p 2 0 163 757 838 351
p 2 0 199 721 13161 541
p 2 0 176 744 905 368
p 2 2 218 700 10201 527
p 2 0 162 758 1088 353
p 2 0 208 712 9481 494
p 2 0 169 751 858 353
p 2 11 204 705 15572 660
p 2 0 150 770 765 341
p 2 0 206 714 13815 569
p 2 0 179 741 933 370
p 2 3 203 714 13643 557
p 2 0 178 742 873 368
p 2 1 200 719 13421 539
p 2 0 207 713 1127 406
p 2 1 210 709 11498 524
p 2 0 175 745 1233 369
p 2 1 206 713 10657 517
p 2 0 165 755 821 351
p 2 7 190 723 16082 643
p 2 0 160 760 812 348
p 2 0 211 709 14808 579
p 2 0 179 741 930 375
p 2 3 201 716 13360 556
p 2 0 161 759 814 351
p 2 0 207 713 13109 550
p 2 0 183 737 1076 382
p 2 2 201 717 10181 510
p 2 0 160 760 1076 350
p 2 0 217 703 9547 510
p 2 0 166 754 815 355
p 2 11 192 717 15656 656
p 2 0 151 769 801 341
p 2 0 202 718 13786 564
p 2 0 165 755 870 355
p 2 2 199 719 13550 542
p 2 0 174 746 880 367
p 2 0 218 702 13484 554
p 2 0 161 759 835 347
i 2 920 0 0 51288 4907
p 2 544 376 0 66567 4884
p 2 521 399 0 71149 4622
p 2 589 331 0 61689 4285
p 2 418 502 0 52805 3994
p 2 216 704 0 38685 3198
p 2 65 855 0 27303 2835
p 2 0 920 0 10650 1436
p 2 0 920 0 8807 1398
p 2 0 920 0 8998 1301
p 2 0 919 1 10454 1333
p 2 0 920 0 10786 1340
p 2 0 919 1 11120 1403
p 2 0 919 1 11994 1463
p 2 0 917 3 11147 1422
p 2 0 918 2 11232 1472
p 2 0 916 4 10830 1443
p 2 0 918 2 10482 1454
p 2 0 916 4 9908 1438
p 2 0 911 9 9932 1422
p 2 0 909 11 9428 1393
p 2 0 910 10 9747 1423
p 2 0 901 19 9083 1380
p 2 0 890 30 8916 1357
p 2 0 901 19 9321 1359
p 2 0 876 44 8632 1313
p 2 0 890 30 9048 1311
p 2 0 883 37 8792 1335
p 2 0 867 53 8423 1280
p 2 0 873 47 8547 1307
p 2 0 875 45 8340 1261
p 2 0 859 61 8098 1272
p 2 0 851 69 7802 1213
p 2 0 835 85 7981 1229
p 2 0 863 57 7992 1248
p 2 0 833 87 7361 1208
p 2 0 831 89 7566 1192
p 2 0 818 102 7135 1183
p 2 0 829 91 7470 1177
p 2 0 795 125 6676 1140
p 2 0 811 109 7050 1128
p 2 0 792 128 6711 1148
p 2 0 834 86 7544 1184
p 2 0 772 148 6226 1098
p 2 0 758 162 7470 1074
p 2 0 776 144 6090 1120
p 2 0 747 173 6970 1049
p 2 0 776 144 5888 1112
p 2 0 770 150 7341 1071
p 2 0 708 212 5168 1014
p 2 0 771 149 6655 1062
p 2 0 758 162 5284 1058
p 2 0 733 187 6643 1008
p 2 0 739 181 5041 1038
p 2 0 748 172 7202 1034
p 2 0 681 239 4461 963
p 2 0 711 209 6334 992
p 2 0 690 230 4375 960
p 2 0 684 236 6215 955
p 2 0 673 247 4202 943
p 2 0 662 258 5633 909
p 2 0 685 235 4082 944
p 2 0 649 271 6012 909
p 2 0 645 275 3570 885
p 2 0 658 262 6738 923
p 2 0 655 265 3483 894
p 2 0 676 244 5927 932
p 2 0 641 279 3410 892
p 2 0 598 322 5653 863
p 2 0 581 339 2980 798
p 2 0 634 286 6307 901
p 2 0 599 321 2720 817
p 2 0 616 304 5588 870
p 2 0 523 397 1894 715
p 2 1 584 335 5023 820
p 2 0 543 377 2443 757
p 2 1 547 372 4954 803
p 2 0 464 456 1597 654
p 2 0 506 414 3857 719
p 2 0 431 489 1836 636
p 2 1 524 395 4491 775
p 2 0 377 543 1165 555
p 2 0 453 467 3948 655
p 2 0 474 446 1962 667
p 2 0 355 565 3692 558
p 2 0 230 690 771 407
p 2 0 335 585 3754 536
p 2 0 347 573 1225 517
p 2 2 354 564 3843 581
p 2 0 249 671 773 420
p 2 0 316 604 3339 511
p 2 0 314 606 1050 488
p 2 0 246 674 3346 448
p 2 0 138 782 526 313
p 2 0 166 754 3371 376
p 2 0 155 765 576 325
i 2 920 0 0 60978 5031
p 2 0 915 5 12876 1484
p 2 0 918 2 14347 1507
p 2 4 910 6 27850 1882
p 2 0 920 0 16736 1568
p 2 0 919 1 15571 1554
p 2 1 918 1 26172 1827
p 2 0 918 2 16061 1575
p 2 0 918 2 16422 1563
p 2 0 918 2 22261 1707
p 2 0 920 0 16567 1573
p 2 0 918 2 16039 1563
p 2 0 919 1 23001 1696
p 2 0 918 2 16550 1572
p 2 0 919 1 16083 1587
p 2 0 915 5 16351 1575
p 2 0 919 1 16537 1583
p 2 0 920 0 16828 1605
p 2 2 914 4 26402 1821
p 2 0 919 1 16957 1594
p 2 0 918 2 16542 1573
p 2 1 916 3 26464 1818
p 2 0 917 3 17026 1599
p 2 0 917 3 15953 1574
p 2 1 919 0 24038 1766
p 2 0 920 0 17002 1589
p 2 0 920 0 16567 1582
p 2 0 915 5 24541 1740
p 2 0 920 0 17018 1576
p 2 0 917 3 16398 1559
p 2 0 919 1 16575 1584
p 2 0 916 4 16550 1576
p 2 0 918 2 17026 1572
p 2 0 920 0 17075 1584
p 2 0 918 2 16679 1578
p 2 0 916 4 16535 1576
p 2 2 916 2 29123 1899
p 2 0 917 3 17711 1592
p 2 0 920 0 17214 1579
p 2 3 917 0 26865 1833
p 2 0 920 0 17323 1606
p 2 0 918 2 16788 1579
p 2 0 917 3 23094 1736
p 2 0 919 1 17366 1613
p 2 0 916 4 16721 1574
p 2 0 918 2 23960 1741
p 2 0 920 0 17243 1577
p 2 0 918 2 17170 1587
p 2 0 919 1 17166 1587
p 2 0 918 2 17822 1598
p 2 0 917 3 17539 1582
p 2 2 918 0 27024 1847
p 2 0 920 0 17315 1613
p 2 0 919 1 16736 1569
p 2 1 917 2 27172 1814
p 2 0 918 2 17585 1588
p 2 0 918 2 16498 1579
p 2 0 918 2 23946 1765
p 2 0 919 1 17621 1597
p 2 0 916 4 16889 1579
p 2 0 918 2 25008 1748
p 2 0 917 3 17407 1601
p 2 0 918 2 16868 1564
p 2 0 915 5 16653 1582
p 2 0 918 2 17010 1570
p 2 0 918 2 17042 1572
p 2 0 919 1 16941 1568
p 2 0 917 3 16696 1574
p 2 0 918 2 16767 1572
p 2 3 907 10 29280 1885
p 2 0 918 2 18376 1597
p 2 0 916 4 17700 1567
p 2 2 914 4 27362 1835
p 2 0 918 2 17272 1578
p 2 0 918 2 16745 1575
p 2 0 918 2 23942 1712
p 2 0 919 1 17548 1571
p 2 0 916 4 17293 1573
p 2 0 920 0 24196 1732
p 2 0 920 0 17950 1591
p 2 0 919 1 17290 1589
p 2 1 915 4 17391 1597
p 2 0 919 1 17521 1569
p 2 0 918 2 17698 1577
p 2 4 915 1 27466 1837
p 2 0 918 2 18001 1596
p 2 0 919 1 17239 1560
p 2 1 916 3 27472 1831
p 2 0 920 0 17939 1591
p 2 0 918 2 16889 1554
p 2 1 917 2 24417 1749
p 2 0 918 2 18065 1592
p 2 0 917 3 17226 1550
p 2 0 919 1 25876 1735
p 2 0 918 2 17654 1568
p 2 0 915 5 17086 1564
p 2 0 918 2 17585 1577
p 2 0 917 3 17419 1565
p 2 0 917 3 17529 1568
p 2 0 918 2 17566 1564
p 2 0 915 5 17219 1562
p 2 0 919 1 17247 1557
p 2 5 915 0 28983 1874
p 2 0 918 2 18525 1557
p 2 0 920 0 18223 1551
p 2 0 919 1 26943 1792
p 2 0 919 1 17677 1579
p 2 0 918 2 17467 1564
p 2 0 919 1 23829 1700
p 2 0 918 2 18328 1582
p 2 0 919 1 17356 1567
p 2 0 920 0 23582 1703
p 2 0 918 2 18364 1584
p 2 0 918 2 17948 1561
p 2 0 917 3 17956 1565
p 2 0 919 1 17355 1557
p 2 0 919 1 17708 1576
p 2 4 915 1 26811 1808
p 2 0 918 2 17652 1578
p 2 0 917 3 17482 1560
p 2 0 919 1 26784 1781
p 2 0 918 2 18519 1578
p 2 0 918 2 16865 1548
p 2 0 918 2 23844 1692
p 2 0 916 4 18081 1574
p 2 0 917 3 18155 1566
p 2 0 918 2 23604 1701
p 2 0 918 2 17949 1578
p 2 0 919 1 17205 1538
p 2 0 919 1 17557 1554
p 2 0 915 5 17446 1555
p 2 0 917 3 17767 1564
p 2 0 917 3 17826 1559
p 2 0 920 0 17252 1544
p 2 0 919 1 17958 1556
p 2 1 917 2 26985 1809
p 2 0 920 0 18713 1574
p 2 0 919 1 17784 1562
p 2 0 920 0 25184 1735
p 2 0 917 3 18041 1578
p 2 0 920 0 17981 1559
p 2 0 916 4 23016 1662
p 2 0 919 1 19328 1571
p 2 0 919 1 17668 1546
p 2 0 919 1 23417 1667
p 2 0 920 0 18599 1584
p 2 0 919 1 18701 1581
p 2 1 916 3 18726 1576
p 2 0 917 3 18183 1561
p 2 0 917 3 18378 1571
p 2 2 914 4 25510 1740
p 2 0 920 0 19188 1583
p 2 0 914 6 18192 1550
p 2 0 918 2 26006 1720
p 2 0 919 1 18734 1572
p 2 0 919 1 17927 1553
p 2 0 919 1 22634 1684
p 2 0 920 0 18938 1572
p 2 0 917 3 18294 1549
p 2 0 919 1 23600 1666
p 2 0 918 2 18469 1573
p 2 0 917 3 18305 1545
p 2 0 917 3 18711 1553
p 2 0 917 3 18988 1547
p 2 0 919 1 18825 1554
p 2 0 916 4 18800 1559
p 2 0 919 1 18262 1563
p 2 0 919 1 18766 1553
p 2 3 914 3 25675 1747
p 2 0 920 0 20246 1584
p 2 0 919 1 18747 1558
p 2 0 916 4 24853 1692
p 2 0 920 0 18972 1578
p 2 0 919 1 19168 1565
p 2 0 920 0 22958 1646
p 2 0 920 0 20040 1560
p 2 0 917 3 18814 1549
p 2 0 920 0 23053 1639
p 2 0 916 4 19164 1562
p 2 0 919 1 19576 1563
p 2 0 915 5 21998 1589
p 2 0 917 3 19314 1558
p 2 0 918 2 19079 1554
p 2 2 917 1 26224 1730
p 2 0 918 2 19396 1573
p 2 0 919 1 19579 1565
p 2 0 919 1 25729 1690
p 2 0 918 2 19383 1552
p 2 0 919 1 18851 1551
p 2 0 916 4 22141 1628
p 2 0 919 1 19607 1569
p 2 0 918 2 19335 1566
p 2 0 920 0 22785 1642
p 2 0 918 2 19054 1575
p 2 0 920 0 18833 1566
p 2 0 919 1 18905 1565
p 2 0 918 2 19541 1557
p 2 0 916 4 19173 1553
p 2 0 920 0 18772 1561
p 2 0 917 3 18691 1569
p 2 0 918 2 19049 1565
p 2 2 916 2 23275 1667
p 2 0 918 2 19923 1583
p 2 0 917 3 18691 1558
p 2 0 917 3 22998 1658
p 2 0 919 1 18891 1559
p 2 0 919 1 19298 1570
p 2 0 916 4 21563 1598
p 2 0 918 2 19755 1571
p 2 0 919 1 18148 1549
p 2 0 915 5 21633 1595
p 2 0 919 1 19020 1552
p 2 0 920 0 19296 1550
p 2 0 919 1 19053 1553
p 2 0 919 1 18817 1555
p 2 0 919 1 18557 1553
p 2 0 919 1 22533 1627
p 2 0 918 2 18910 1549
p 2 0 920 0 19042 1553
p 2 0 919 1 21890 1628
p 2 0 918 2 19262 1550
p 2 0 920 0 18489 1544
p 2 0 918 2 21049 1608
p 2 0 918 2 19039 1573
p 2 0 917 3 19591 1559
i 2 920 0 0 33374 4255
p 2 0 295 625 556 440
p 2 0 268 652 499 421
p 2 2 706 212 17086 1515
p 2 0 463 457 1442 662
p 2 0 276 644 682 435
p 2 4 702 214 18427 1569
p 2 0 466 454 1495 682
p 2 0 296 624 752 461
p 2 44 705 171 28100 2025
p 2 0 482 438 1523 751
p 2 0 291 629 703 460
p 2 0 723 197 15713 1420
p 2 0 459 461 1411 655
p 2 0 302 618 694 461
p 2 0 695 225 14017 1309
p 2 0 527 393 1480 698
p 2 0 279 641 673 435
p 2 3 703 214 18392 1493
p 2 0 480 440 1443 666
p 2 0 288 632 686 448
p 2 32 681 207 24369 1841
p 2 0 501 419 1509 709
p 2 0 295 625 733 459
p 2 0 245 675 571 402
p 2 0 566 354 1907 772
p 2 0 356 564 956 525
p 2 0 251 669 644 407
p 2 0 149 771 462 321
p 2 0 131 789 384 293
p 2 0 155 765 437 316
p 2 0 106 814 357 272
p 2 0 150 770 441 311
p 2 0 122 798 409 291
p 2 0 80 840 317 251
p 2 0 69 851 300 239
p 2 0 101 819 367 268
p 2 0 84 836 321 250
p 2 0 55 865 272 226
p 2 0 62 858 303 235
p 2 0 52 868 277 225
p 2 0 43 877 248 214
p 2 0 64 856 294 233
p 2 130 277 513 17683 1322
p 2 192 450 278 28885 2048
p 2 165 605 150 34716 2289
p 2 193 627 100 37897 2565
p 2 65 745 110 31236 1992
p 2 87 772 61 35684 2128
p 2 77 733 110 34373 1875
p 2 71 736 113 31803 1833
p 2 60 694 166 28472 1634
p 2 25 687 208 19903 1349
p 2 0 445 475 1709 645
p 2 0 298 622 957 469
p 2 0 572 348 2072 772
p 2 0 205 715 633 366
p 2 0 177 743 620 342
p 2 0 57 863 296 224
p 2 0 13 907 202 188
i 2 920 0 0 40832 4013
p 2 15 905 0 12735 1592
p 2 15 905 0 11477 1396
p 2 14 905 1 12106 1446
p 2 8 912 0 12372 1498
p 2 18 902 0 9005 1387
p 2 15 905 0 15851 1574
p 2 14 906 0 15794 1515
p 2 19 901 0 17521 1596
p 2 7 913 0 19646 1591
p 2 19 901 0 20759 1686
p 2 10 910 0 21780 1637
p 2 9 911 0 21681 1641
p 2 9 911 0 22417 1627
p 2 14 906 0 25106 1716
p 2 7 913 0 19559 1671
p 2 8 912 0 18509 1614
p 2 7 913 0 12869 1545
p 2 13 907 0 22545 1673
p 2 15 905 0 21392 1649
p 2 7 913 0 25905 1677
p 2 6 913 1 22253 1529
p 2 8 912 0 12640 1489
p 2 9 911 0 13601 1463
p 2 2 918 0 19524 1568
p 2 13 907 0 28002 1718
p 2 6 914 0 12916 1575
p 2 5 915 0 24329 1637
p 2 3 917 0 22655 1578
p 2 2 918 0 13504 1460
p 2 5 915 0 14040 1460
p 2 3 917 0 19108 1494
p 2 1 919 0 14391 1469
p 2 2 918 0 23042 1555
p 2 0 920 0 23144 1592
p 2 1 919 0 16442 1447
p 2 2 918 0 19576 1488
p 2 3 917 0 15404 1446
p 2 3 916 1 21113 1514
p 2 1 919 0 17480 1442
p 2 1 919 0 15739 1405
p 2 0 920 0 17594 1394
p 2 2 918 0 9033 1326
p 2 0 920 0 16135 1362
p 2 0 920 0 15282 1373
p 2 1 919 0 15301 1327
p 2 0 920 0 17438 1318
p 2 0 918 2 17488 1394
p 2 12 901 7 28131 1647
p 2 0 695 225 2645 948
p 2 0 505 415 1721 701
p 2 12 557 351 18044 1201
p 2 0 334 586 1205 539
p 2 0 322 598 891 489
p 2 1 449 470 13076 863
p 2 0 485 435 1761 692
p 2 0 291 629 901 464
p 2 1 364 555 10964 733
p 2 0 316 604 1158 500
p 2 0 255 665 828 431
p 2 1 460 459 11668 824
